progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
19.04762,1727829312669,attempt_1727684395822_0148_r_000000_0,RUNNING,worker1:8042,,container_1727684395822_0148_01_000031,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0148_m_000003_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.09 MB/s),application_1727684395822_0148,2024-10-02T01:35:29
19.04762,1727829312669,attempt_1727684395822_0148_r_000000_0,RUNNING,worker1:8042,,container_1727684395822_0148_01_000031,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0148_m_000003_0 succeeded at 0.08 MB/s) Aggregated copy rate(16 of 28 at 0.09 MB/s),application_1727684395822_0148,2024-10-02T01:35:31
20.238096,1727829312669,attempt_1727684395822_0148_r_000000_0,RUNNING,worker1:8042,,container_1727684395822_0148_01_000031,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0148_m_000017_0 succeeded at 0.04 MB/s) Aggregated copy rate(17 of 28 at 0.09 MB/s),application_1727684395822_0148,2024-10-02T01:35:33
20.238096,1727829312669,attempt_1727684395822_0148_r_000000_0,RUNNING,worker1:8042,,container_1727684395822_0148_01_000031,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0148_m_000017_0 succeeded at 0.04 MB/s) Aggregated copy rate(17 of 28 at 0.09 MB/s),application_1727684395822_0148,2024-10-02T01:35:35
20.238096,1727829312669,attempt_1727684395822_0148_r_000000_0,RUNNING,worker1:8042,,container_1727684395822_0148_01_000031,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0148_m_000017_0 succeeded at 0.04 MB/s) Aggregated copy rate(17 of 28 at 0.09 MB/s),application_1727684395822_0148,2024-10-02T01:35:37
26.190477,1727829312669,attempt_1727684395822_0148_r_000000_0,RUNNING,worker1:8042,,container_1727684395822_0148_01_000031,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0148_m_000018_0 succeeded at 0.03 MB/s) Aggregated copy rate(22 of 28 at 0.06 MB/s),application_1727684395822_0148,2024-10-02T01:35:39
26.190477,1727829312669,attempt_1727684395822_0148_r_000000_0,RUNNING,worker1:8042,,container_1727684395822_0148_01_000031,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0148_m_000018_0 succeeded at 0.03 MB/s) Aggregated copy rate(22 of 28 at 0.06 MB/s),application_1727684395822_0148,2024-10-02T01:35:41
100.0,1727829312669,attempt_1727684395822_0148_r_000000_0,SUCCEEDED,worker1:8042,,container_1727684395822_0148_01_000031,31.121,31.121,1727829343790,reduce > reduce,application_1727684395822_0148,2024-10-02T01:35:43
25.0,1727829448959,attempt_1727684395822_0149_r_000000_0,RUNNING,worker13:8042,,container_1727684395822_0149_01_000044,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0149_m_000015_0 succeeded at 0.02 MB/s) Aggregated copy rate(21 of 28 at 0.01 MB/s),application_1727684395822_0149,2024-10-02T01:37:49
25.0,1727829448959,attempt_1727684395822_0149_r_000000_0,RUNNING,worker13:8042,,container_1727684395822_0149_01_000044,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0149_m_000015_0 succeeded at 0.02 MB/s) Aggregated copy rate(21 of 28 at 0.01 MB/s),application_1727684395822_0149,2024-10-02T01:37:51
25.0,1727829448959,attempt_1727684395822_0149_r_000000_0,RUNNING,worker13:8042,,container_1727684395822_0149_01_000044,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0149_m_000015_0 succeeded at 0.02 MB/s) Aggregated copy rate(21 of 28 at 0.01 MB/s),application_1727684395822_0149,2024-10-02T01:37:53
