metricsType,mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856564.9659054
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856568.141779
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856571.32574
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856574.4809535
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856577.6430614
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856580.8177066
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856583.971262
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856587.1199095
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856590.2718256
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0062,1710856593.4157753
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856635.785453
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856638.858801
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856641.9597492
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856645.089649
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856648.2056274
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856651.3034215
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856654.4943597
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856657.6941893
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856660.8625283
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856664.0481255
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856667.210972
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856670.3842096
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856673.5618865
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856676.7270858
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856679.8843293
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856683.0699387
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856686.2158399
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856689.3588676
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0063,1710856692.512411
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856734.8762138
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856738.012746
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856741.1510658
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856744.2561686
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856747.3687177
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856750.4828796
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856753.7068915
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856756.8793426
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856760.0575805
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856763.2317953
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856766.3941
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856769.574509
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856772.7590444
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856775.9201305
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856779.1005192
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856782.2632627
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856785.4352822
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0064,1710856788.587835
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856830.919038
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856833.9977171
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856837.1238496
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856840.221647
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856843.3301425
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856846.4341192
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856849.5941727
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856852.759556
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856855.9413478
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856859.1155674
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856862.2861028
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856865.4680583
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856868.6281846
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856871.7876904
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856874.9411318
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856878.096689
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856881.2481456
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856884.390706
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856887.5492034
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856890.6884153
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856893.8370228
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856896.9843602
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856900.1463275
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856903.3158514
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856906.4700625
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856909.622893
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856912.769875
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0065,1710856915.9160373
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856959.3544195
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856962.4464743
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856965.551675
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856968.659971
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856971.7715871
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856974.880609
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856978.0939999
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856981.2734044
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856984.4430878
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856987.6335526
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856990.8125536
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856993.9787772
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710856997.1518347
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710857000.328432
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710857003.4827669
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710857006.6338952
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0066,1710857009.7847178
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857052.2092018
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857055.2842302
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857058.396991
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857061.5275943
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857064.611983
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857067.7269404
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857070.9208357
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857074.1145134
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0067,1710857077.2918386
